SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
22,12:47:07,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,005,0.739105,2.919092,0.589775,6.152102,2.157840,1.986524,3.180706,1.022866,19.721859,21.422661,31.577494,0.441786,PSF-00474_20240815124707,0.000000,0.000000,0.000000,156.344894,332.521332,0.529820,0.5,0.80,162.738098,61.90,56.99,26.55,25.01,100.73,156.4,154.6,1.1,768,4.091,14,3,255,35.99,80.91,14.31,-117.22,13.74,155.18,32.78,16:03:38,2024-08-15,44.433327,-73.195587,95.599998,12,0.900000,12:46:44,2024-08-15,-0.57,-0.003,0.002,-0.003,-0.650,0.049,-0.039,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492841,2.462968,1.663771,0.835015,0.256387,-0.017021,0.244827,0.762082,156.344894,0.000216,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815124707,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
23,12:47:59,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,005,0.717561,2.918707,0.575962,5.880655,2.176801,2.013023,3.177915,1.001115,19.984688,21.610628,31.549395,0.441786,PSF-00474_20240815124759,0.000000,0.000000,0.000000,152.193542,327.434784,0.535194,0.5,0.80,177.099701,62.05,57.38,26.66,24.99,100.73,156.3,154.6,1.1,827,4.090,0,15,273,46.47,68.87,15.00,-177.00,13.74,155.61,32.70,16:04:29,2024-08-15,44.433315,-73.195580,95.599998,12,0.900000,12:46:44,2024-08-15,-0.57,0.006,0.003,-0.010,-0.289,-4.788,-3.102,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.493349,2.463130,1.663371,0.835031,0.255289,-0.018467,0.250662,0.812734,152.193542,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815124759,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
24,12:48:33,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,005,0.717159,2.919244,0.575723,6.100661,2.197396,2.027601,3.235958,1.038563,20.129765,21.815466,32.126186,0.441786,PSF-00474_20240815124833,0.000000,0.000000,0.000000,153.197403,310.037964,0.505875,0.5,0.80,175.679733,62.40,57.58,26.72,25.29,100.73,156.4,153.4,1.9,868,4.088,20,13,246,49.48,64.97,23.71,-148.02,13.74,156.04,32.63,16:05:04,2024-08-15,44.433311,-73.195580,96.599998,11,0.990000,12:46:44,2024-08-15,-0.57,-0.004,-0.002,0.000,-0.742,-0.961,0.599,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.493597,2.463565,1.663929,0.832876,0.254630,-0.015702,0.254519,0.847650,153.197403,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815124833,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
25,12:49:11,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,004,0.531993,2.917845,0.449955,4.999867,2.152025,2.012650,3.241322,1.089297,19.981390,21.365088,32.179516,0.441786,PSF-00474_20240815124911,0.000000,0.000000,0.000000,133.982773,300.792938,0.554568,0.5,0.80,177.660782,60.86,56.92,26.79,25.32,100.73,156.2,155.0,0.8,801,4.073,7,8,347,25.05,90.59,10.62,-62.07,13.74,156.04,32.63,16:05:42,2024-08-15,44.433338,-73.195557,96.500000,11,0.990000,12:46:44,2024-08-15,-0.57,-0.005,0.003,-0.007,0.006,0.023,-0.046,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492678,2.461544,1.662479,0.835739,0.253929,-0.016198,0.258684,0.790237,133.982773,0.000218,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815124911,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
26,12:49:35,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,004,0.464696,2.919004,0.400878,4.320005,2.168892,2.048600,3.225287,1.056395,20.338343,21.532595,32.020405,0.441786,PSF-00474_20240815124935,0.000000,0.000000,0.000000,105.140091,272.920502,0.614759,0.5,0.80,171.452850,61.20,57.80,26.83,25.24,100.73,156.4,155.2,0.7,697,4.087,-8,14,358,37.81,79.00,16.08,-121.17,13.74,156.47,32.56,16:06:05,2024-08-15,44.433350,-73.195564,96.599998,11,0.990000,12:46:44,2024-08-15,-0.57,0.003,0.004,-9999.000,0.153,0.784,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.493878,2.461974,1.663680,0.836101,0.253542,-0.017623,0.261223,0.701805,105.140091,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815124935,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
27,12:50:01,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,004,0.518560,2.917130,0.440292,4.821673,2.162705,2.028233,3.236231,1.073526,20.135590,21.470581,32.128170,0.441786,PSF-00474_20240815125001,0.000000,0.000000,0.000000,117.492554,285.440338,0.588381,0.5,0.80,176.742722,60.88,57.09,26.87,25.30,100.73,156.1,154.9,0.8,751,4.086,4,0,351,28.70,87.71,4.00,-9.00,13.74,156.47,32.56,16:06:31,2024-08-15,44.433346,-73.195564,96.500000,11,0.990000,12:46:44,2024-08-15,-0.57,0.014,0.005,0.016,-6.209,1.198,9.280,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492890,2.461542,1.661738,0.835509,0.253124,-0.017451,0.263998,0.747645,117.492554,0.000217,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125001,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
28,12:51:29,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,003,0.399729,2.919279,0.351587,4.655379,2.143869,2.014209,3.440857,1.296988,19.993244,21.280260,34.154293,0.441786,PSF-00474_20240815125129,0.000000,0.000000,0.000000,134.739166,268.671143,0.498498,0.5,0.80,191.145081,59.76,56.15,27.04,26.33,100.74,156.4,155.2,0.8,959,4.082,-15,1,120,21.34,93.14,15.03,-56.14,13.74,156.90,32.49,16:07:59,2024-08-15,44.433372,-73.195610,97.699997,11,0.990000,12:46:44,2024-08-15,-0.57,0.002,-0.001,0.011,-1.680,2.170,4.404,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491553,2.460044,1.663966,0.836048,0.251468,-0.007297,0.273603,0.924776,134.739166,0.000217,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125129,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
29,12:52:17,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,003,0.402508,2.919035,0.353732,4.432231,2.144058,2.020585,3.371858,1.227801,20.055935,21.281496,33.468407,0.441786,PSF-00474_20240815125217,0.000000,0.000000,0.000000,124.646187,269.179352,0.536940,0.5,0.80,175.730225,59.44,56.02,27.13,25.99,100.75,156.4,152.8,2.3,818,4.081,-8,-3,138,26.39,89.58,8.54,-62.63,13.74,157.33,32.42,16:08:47,2024-08-15,44.433372,-73.195610,97.699997,12,0.900000,12:46:44,2024-08-15,-0.57,0.002,0.004,0.018,-1.669,-0.318,-2.463,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491348,2.459599,1.663712,0.831697,0.250539,-0.012432,0.278711,0.805000,124.646187,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125217,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
30,12:52:52,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,003,0.188672,2.918547,0.177216,2.698853,2.164443,2.089247,3.654413,1.489969,20.737820,21.484215,36.273617,0.441786,PSF-00474_20240815125252,0.000000,0.000000,0.000000,129.123688,188.186295,0.313852,0.5,0.80,118.658691,59.78,57.70,27.20,27.35,100.75,156.3,155.5,0.5,945,4.080,-16,6,82,26.12,89.79,17.06,-77.13,13.74,157.77,32.35,16:09:22,2024-08-15,44.433365,-73.195602,97.900002,10,1.000000,12:46:44,2024-08-15,-0.57,0.003,0.002,0.000,-2.086,-4.454,-15.234,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.493631,2.460020,1.663206,0.836625,0.249892,0.002943,0.282414,0.913324,129.123688,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125252,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
31,12:54:01,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,002,0.276865,2.918922,0.252879,3.268481,2.205281,2.114271,3.470841,1.265560,20.984699,21.887991,34.449013,0.441786,PSF-00474_20240815125401,0.000000,0.000000,0.000000,101.948257,324.524048,0.685853,0.5,0.80,135.351578,60.40,57.91,27.34,26.48,100.75,156.4,155.6,0.5,493,4.079,-26,13,335,59.61,50.59,28.87,-177.23,13.74,158.21,32.28,16:10:32,2024-08-15,44.433392,-73.195610,97.800003,11,1.000000,12:46:44,2024-08-15,-0.57,-0.000,-0.003,0.012,-0.519,-0.762,-0.090,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.493875,2.460794,1.663594,0.836708,0.248491,-0.009132,0.289716,0.527890,101.948257,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125401,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
32,12:54:20,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,002,0.292397,2.917416,0.265761,4.039162,2.189482,2.076866,3.676149,1.486666,20.614103,21.731888,36.487919,0.441786,PSF-00474_20240815125420,0.000000,0.000000,0.000000,98.964218,342.571014,0.711113,0.5,0.80,125.437317,59.84,56.76,27.38,27.46,100.75,156.2,155.7,0.3,441,4.079,-27,8,340,59.45,50.83,28.07,177.20,13.74,158.21,32.28,16:10:51,2024-08-15,44.433388,-73.195610,97.900002,9,1.290000,12:46:44,2024-08-15,-0.57,0.001,0.002,0.015,-0.403,0.104,0.761,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492298,2.460053,1.662034,0.836915,0.248130,0.002024,0.291612,0.483205,98.964218,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125420,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
33,12:54:36,2024-08-15,Autogsw_F1s,KellerLab,,F1B,001,002,0.297922,2.919612,0.270336,3.344607,2.166897,2.073781,3.379121,1.212224,20.582621,21.506807,33.538326,0.441786,PSF-00474_20240815125436,0.000000,0.000000,0.000000,104.280708,351.909027,0.703671,0.5,0.80,133.253616,59.13,56.59,27.40,26.02,100.75,156.4,155.2,0.8,473,4.077,-28,4,333,60.46,49.31,28.26,161.47,13.74,158.64,32.22,16:11:06,2024-08-15,44.433392,-73.195618,98.400002,11,1.040000,12:46:44,2024-08-15,-0.57,-0.003,0.002,0.019,0.416,-0.075,-0.252,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492055,2.459121,1.664311,0.836071,0.247871,-0.015211,0.293050,0.510874,104.280708,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125436,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
34,12:56:07,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,001,0.634082,2.918823,0.520918,6.079932,2.248225,2.078985,3.391315,1.143090,20.633497,22.313173,33.658108,0.441786,PSF-00474_20240815125607,0.000000,0.000000,0.000000,125.933647,322.277435,0.609238,0.5,0.80,160.043427,60.84,56.26,27.54,26.09,100.76,156.3,155.2,0.7,657,4.076,10,1,327,22.77,92.20,10.05,-38.74,13.74,159.08,32.15,16:12:38,2024-08-15,44.433372,-73.195549,99.000000,12,0.930000,12:46:44,2024-08-15,-0.57,-0.000,-0.004,0.010,-0.260,2.493,0.828,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491562,2.461309,1.663491,0.836010,0.246470,-0.016198,0.302428,0.667255,125.933647,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125607,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
35,12:56:54,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,001,0.621646,2.917313,0.512449,5.944793,2.253387,2.087728,3.389467,1.136081,20.721245,22.365456,33.641354,0.441786,PSF-00474_20240815125654,0.000000,0.000000,0.000000,131.066681,317.944061,0.587768,0.5,0.80,203.573715,60.76,56.30,27.61,26.08,100.75,156.2,154.9,0.8,866,4.074,0,2,333,32.37,84.46,2.00,-117.00,13.74,159.53,32.09,16:13:24,2024-08-15,44.433353,-73.195572,99.599998,12,0.930000,12:46:44,2024-08-15,-0.57,-0.002,-0.001,0.015,1.445,4.593,-5.535,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491593,2.461190,1.661927,0.835484,0.245873,-0.017034,0.306951,0.845670,131.066681,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125654,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
36,12:58:20,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,001,0.661180,2.919289,0.539084,6.380759,2.247713,2.070189,3.406673,1.158960,20.549215,22.311356,33.815479,0.441786,PSF-00474_20240815125820,0.000000,0.000000,0.000000,131.910675,312.521698,0.577915,0.5,0.80,172.938629,60.17,55.42,27.73,26.16,100.74,156.4,155.4,0.6,748,4.067,5,-1,331,26.93,89.15,5.10,-17.67,13.74,159.97,32.03,16:14:50,2024-08-15,44.433365,-73.195564,100.000000,11,1.040000,12:57:56,2024-08-15,-0.28,0.002,0.002,0.015,0.510,1.273,0.137,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490358,2.460002,1.663976,0.836441,0.244668,-0.017507,0.315838,0.745209,131.910675,0.000216,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125820,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
37,12:59:02,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,002,0.774572,2.918911,0.612134,7.450450,2.291471,2.084219,3.482491,1.191020,20.688683,22.745934,34.568413,0.441786,PSF-00474_20240815125902,0.000000,0.000000,0.000000,169.258835,327.073944,0.482506,0.5,0.80,195.874115,61.21,55.68,27.77,26.53,100.74,156.4,154.7,1.0,1015,4.071,-20,-6,202,15.37,96.42,20.85,4.92,13.74,160.41,31.97,16:15:32,2024-08-15,44.433361,-73.195580,100.800003,12,0.940000,12:57:56,2024-08-15,-0.28,0.002,0.001,-0.002,-1.135,-3.365,-0.242,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490699,2.461347,1.663583,0.835212,0.244312,-0.013559,0.319959,0.972783,169.258835,0.000217,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125902,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
38,12:59:55,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,002,0.780108,2.918721,0.615578,7.087847,2.305424,2.108273,3.432262,1.126838,20.929003,22.886143,34.072361,0.441786,PSF-00474_20240815125955,0.000000,0.000000,0.000000,167.730682,352.520599,0.524196,0.5,0.80,183.051163,61.32,56.08,27.84,26.29,100.73,156.3,154.4,1.2,873,4.070,-23,0,174,10.73,98.25,23.00,-6.00,13.74,160.86,31.91,16:16:25,2024-08-15,44.433369,-73.195572,101.199997,12,0.940000,12:57:56,2024-08-15,-0.28,0.005,0.004,0.008,-0.193,-0.086,-5.787,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491225,2.461467,1.663386,0.834639,0.243597,-0.017340,0.325083,0.851755,167.730682,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815125955,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
39,13:00:15,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,002,0.768763,2.919444,0.608523,6.887303,2.289806,2.098307,3.397768,1.107961,20.829559,22.730541,33.729092,0.441786,PSF-00474_20240815130015,0.000000,0.000000,0.000000,178.416260,356.532806,0.499580,0.5,0.80,175.304657,60.87,55.78,27.85,26.12,100.74,156.4,154.5,1.3,877,4.070,-12,-4,142,23.05,92.01,12.64,-56.59,13.74,160.86,31.91,16:16:44,2024-08-15,44.433365,-73.195580,101.099998,12,0.940000,12:57:56,2024-08-15,-0.28,0.004,0.002,0.021,0.565,-0.354,0.042,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490820,2.460882,1.664137,0.834712,0.243511,-0.019454,0.327010,0.855382,178.416260,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130015,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
40,13:01:14,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,003,0.595745,2.920143,0.494800,6.357503,2.275098,2.098406,3.532092,1.256994,20.831053,22.585096,35.063381,0.441786,PSF-00474_20240815130114,0.000000,0.000000,0.000000,113.604782,299.829468,0.621102,0.5,0.80,218.393433,60.29,55.60,27.90,26.77,100.73,156.5,155.2,0.8,879,4.067,8,-2,201,37.26,79.59,8.24,-144.91,13.74,161.30,31.85,16:17:44,2024-08-15,44.433353,-73.195595,102.000000,12,0.940000,12:57:56,2024-08-15,-0.28,-0.009,-0.005,0.014,0.073,-0.142,0.228,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490560,2.460101,1.664863,0.836092,0.242974,-0.012381,0.332658,0.856914,113.604782,0.000218,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130114,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
41,13:01:49,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,003,0.658570,2.919049,0.537340,6.783665,2.283417,2.094733,3.518525,1.235108,20.794485,22.667566,34.928528,0.441786,PSF-00474_20240815130149,0.000000,0.000000,0.000000,104.498863,317.510956,0.670881,0.5,0.80,241.248489,60.40,55.41,27.93,26.71,100.74,156.4,154.7,1.1,899,4.066,15,0,221,41.30,75.13,15.00,-139.00,13.74,161.75,31.80,16:18:19,2024-08-15,44.433353,-73.195595,101.900002,12,0.940000,12:57:56,2024-08-15,-0.28,0.001,-0.001,0.011,0.732,0.151,-0.364,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490288,2.460245,1.663726,0.835127,0.242691,-0.013505,0.335926,0.873927,104.498863,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130149,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
42,13:02:31,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,003,0.603734,2.920050,0.500296,6.322610,2.280920,2.105190,3.517373,1.236453,20.897825,22.642267,34.916306,0.441786,PSF-00474_20240815130231,0.000000,0.000000,0.000000,121.914268,308.890686,0.605316,0.5,0.80,197.380127,60.13,55.50,27.99,26.70,100.74,156.5,154.6,1.2,815,4.065,23,0,207,50.43,63.70,23.00,-153.00,13.74,162.20,31.74,16:19:01,2024-08-15,44.433353,-73.195587,102.599998,12,0.940000,12:57:56,2024-08-15,-0.28,0.001,-0.003,0.011,-0.524,-0.673,1.537,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490387,2.459872,1.664767,0.835024,0.242123,-0.014278,0.339972,0.802435,121.914268,0.000226,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130231,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
43,13:03:24,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,003,0.660463,2.918632,0.538585,6.653551,2.432432,2.247595,3.639318,1.206886,22.313124,24.148100,36.129524,0.441786,PSF-00474_20240815130324,0.000000,0.000000,0.000000,108.327988,302.934753,0.642405,0.5,0.80,210.162079,63.70,58.86,28.11,27.28,100.73,156.3,154.8,1.0,818,4.064,19,8,233,47.83,67.14,20.56,-150.35,13.74,162.20,31.74,16:19:54,2024-08-15,44.433357,-73.195587,103.300003,13,0.850000,12:57:56,2024-08-15,-0.28,0.007,0.002,-0.010,1.945,1.829,-1.372,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.494949,2.464489,1.663293,0.835245,0.241033,-0.008773,0.345047,0.804719,108.327988,0.000226,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130324,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
44,13:04:23,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,004,0.585839,2.917433,0.487871,6.020814,2.341599,2.174026,3.548376,1.206776,21.582485,23.246065,35.226254,0.441786,PSF-00474_20240815130423,0.000000,0.000000,0.000000,101.369263,290.575134,0.651143,0.5,0.80,255.836792,60.94,56.58,28.21,26.85,100.73,156.2,154.0,1.4,982,4.063,-17,3,290,45.75,69.77,17.25,120.16,13.74,162.65,31.69,16:20:53,2024-08-15,44.433334,-73.195587,103.099998,11,1.010000,12:57:56,2024-08-15,-0.28,-0.002,-0.001,0.010,0.342,-0.280,1.223,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491810,2.460872,1.662052,0.833822,0.240024,-0.015148,0.350642,0.944957,101.369263,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130423,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
45,13:04:44,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,004,0.537320,2.916213,0.453721,5.502502,2.329931,2.176618,3.516091,1.186160,21.608330,23.130339,34.905922,0.441786,PSF-00474_20240815130444,0.000000,0.000000,0.000000,103.093025,295.623413,0.651269,0.5,0.80,250.259247,60.53,56.55,28.24,26.70,100.73,156.0,153.8,1.4,961,4.062,-6,18,307,48.11,66.77,18.94,-160.83,13.74,163.10,31.63,16:21:14,2024-08-15,44.433327,-73.195587,103.699997,12,0.950000,12:57:56,2024-08-15,-0.28,-0.002,0.002,0.011,0.745,0.738,2.240,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491756,2.460328,1.660791,0.833511,0.239735,-0.017347,0.352462,0.926529,103.093025,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130444,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
