SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
46,10:59:33,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,007,0.519644,2.917947,0.441092,7.334245,2.799712,2.597879,4.404591,1.604878,25.947197,27.963079,43.992344,0.441786,PSF-00474_20240715105933,0.000000,0.000000,0.000000,270.133484,367.384308,0.264711,0.5,0.80,158.059387,63.72,59.12,30.54,30.58,100.12,156.2,153.2,1.9,1493,4.022,-22,16,9,36.56,80.33,26.97,-133.57,21.37,111.32,40.43,14:17:44,2024-07-15,44.433247,-73.195389,97.500000,15,0.760000,10:50:42,2024-07-15,-0.23,0.002,-0.001,0.020,-1.676,-3.735,-1.664,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.494604,2.463772,1.662584,0.832538,0.218959,0.001516,0.395558,1.380449,270.133484,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715105933,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
47,10:59:52,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,007,0.642471,2.916625,0.526495,8.953262,2.776788,2.530095,4.418154,1.641366,25.271194,27.735220,44.129574,0.441786,PSF-00474_20240715105952,0.000000,0.000000,0.000000,121.938232,179.553864,0.320882,0.5,0.80,192.470047,63.04,57.44,30.58,30.63,100.12,156.1,153.8,1.5,1500,4.022,-26,10,9,43.59,72.43,27.73,-149.09,21.37,111.57,40.26,14:18:03,2024-07-15,44.433239,-73.195374,97.400002,15,0.750000,10:50:42,2024-07-15,-0.23,-0.002,-0.005,0.017,-0.394,-1.315,-5.925,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492293,2.462874,1.661216,0.833531,0.218580,0.001634,0.397033,1.386239,121.938232,0.000217,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715105952,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
48,11:00:30,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,006,0.497465,2.917051,0.424989,5.836784,2.646129,2.485167,3.975477,1.329348,24.825977,26.433928,39.713665,0.441786,PSF-00474_20240715110030,0.000000,0.000000,0.000000,168.416260,366.395477,0.540343,0.5,0.80,139.653427,59.79,56.15,30.66,28.80,100.10,156.1,154.2,1.2,646,4.020,26,5,305,13.87,97.09,26.44,-66.29,21.37,111.57,40.26,14:18:41,2024-07-15,44.433262,-73.195389,97.099998,15,0.800000,10:50:42,2024-07-15,-0.23,0.002,0.001,0.028,-6.408,-0.190,17.635,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490519,2.458624,1.661657,0.834321,0.217872,-0.021653,0.399927,0.658211,168.416260,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110030,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
49,11:01:14,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,006,0.310396,2.918372,0.280556,4.072791,2.541392,2.429066,3.947554,1.406162,24.264277,25.386311,39.432659,0.441786,PSF-00474_20240715110114,0.000000,0.000000,0.000000,117.526176,369.852661,0.682235,0.5,0.80,402.238098,57.24,54.71,30.72,28.68,100.11,156.3,154.8,1.0,1474,4.018,35,-1,308,12.00,97.81,35.01,-50.26,21.37,111.83,40.10,14:19:25,2024-07-15,44.433247,-73.195381,98.599998,16,0.720000,11:00:54,2024-07-15,-0.27,0.000,-0.001,0.000,0.114,-2.300,-13.993,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488533,2.455332,1.663024,0.835263,0.217392,-0.023800,0.403365,1.364428,117.526176,0.000224,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110114,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
50,11:01:33,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,006,0.275761,2.917632,0.251948,3.327911,2.533218,2.441378,3.813566,1.280347,24.388052,25.305487,38.095467,0.441786,PSF-00474_20240715110133,0.000000,0.000000,0.000000,100.888611,364.572998,0.723269,0.5,0.80,430.748779,57.03,54.96,30.73,28.08,100.11,156.2,154.6,1.0,1489,4.021,42,7,327,16.44,95.91,42.47,-43.40,21.37,111.83,40.10,14:19:44,2024-07-15,44.433235,-73.195389,98.699997,18,0.690000,11:00:54,2024-07-15,-0.27,-0.003,-0.003,0.019,-0.217,-0.499,0.618,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488882,2.455062,1.662258,0.835033,0.217335,-0.030991,0.404809,1.377159,100.888611,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110133,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
51,11:02:44,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,005,0.473033,2.915914,0.407007,4.832890,2.606315,2.472834,3.757449,1.151134,24.697283,26.030420,37.527302,0.441786,PSF-00474_20240715110244,0.000000,0.000000,0.000000,119.127991,369.416351,0.677524,0.5,0.80,79.214340,58.76,55.75,30.70,27.83,100.13,156.0,154.5,1.0,292,4.020,-14,7,324,49.53,64.90,15.62,170.91,21.37,112.08,39.93,14:20:55,2024-07-15,44.433273,-73.195374,98.900002,17,0.760000,11:00:54,2024-07-15,-0.27,-0.002,-0.002,0.018,-0.516,-0.252,-1.258,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489966,2.457325,1.660483,0.834709,0.217554,-0.033707,0.410175,0.356355,119.127991,0.000226,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110244,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
52,11:03:12,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,005,0.409734,2.917757,0.359281,4.123435,2.574293,2.460535,3.687485,1.113192,24.574633,25.710791,36.828808,0.441786,PSF-00474_20240715110312,0.000000,0.000000,0.000000,116.764786,361.968384,0.677417,0.5,0.80,74.351082,58.15,55.58,30.67,27.51,100.12,156.2,154.2,1.3,274,4.019,-9,1,321,47.42,67.67,9.05,147.37,21.37,112.34,39.76,14:21:23,2024-07-15,44.433247,-73.195381,99.099998,16,0.770000,11:00:54,2024-07-15,-0.27,0.003,0.003,0.014,-0.035,-0.207,-0.157,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489739,2.456535,1.662387,0.834327,0.217834,-0.037129,0.412200,0.341083,116.764786,0.000225,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110312,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
53,11:03:33,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,005,0.453065,2.918160,0.392177,4.656641,2.550383,2.421931,3.702064,1.151681,24.190405,25.473389,36.976452,0.441786,PSF-00474_20240715110333,0.000000,0.000000,0.000000,116.703987,322.581757,0.638219,0.5,0.80,121.288956,57.70,54.79,30.64,27.58,100.12,156.3,154.6,1.1,475,4.018,2,8,6,31.53,85.24,8.24,-70.05,21.37,112.34,39.76,14:21:44,2024-07-15,44.433262,-73.195389,98.800003,17,0.700000,11:00:54,2024-07-15,-0.27,0.000,-0.002,0.018,1.067,1.722,-0.622,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488673,2.455956,1.662805,0.834968,0.218068,-0.035994,0.413570,0.512311,116.703987,0.000226,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110333,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
54,11:04:54,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,004,0.733470,2.918142,0.586144,6.226793,2.552472,2.380715,3.583450,1.030978,23.779449,25.495022,35.792801,0.441786,PSF-00474_20240715110454,0.000000,0.000000,0.000000,85.191254,360.502136,0.763687,0.5,0.80,72.882706,58.04,54.14,30.55,27.02,100.12,156.3,153.9,1.5,239,4.017,-3,12,7,29.24,87.26,12.36,-96.83,21.37,112.85,39.44,14:23:05,2024-07-15,44.433277,-73.195404,98.900002,15,0.820000,11:00:54,2024-07-15,-0.27,-0.000,-0.001,0.027,0.220,0.303,0.146,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487803,2.456429,1.662785,0.833683,0.218840,-0.041474,0.418968,0.310539,85.191254,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110454,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
55,11:05:23,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,004,0.665802,2.918101,0.542112,5.880866,2.493060,2.330702,3.546619,1.053560,23.274553,24.895866,35.416786,0.441786,PSF-00474_20240715110523,0.000000,0.000000,0.000000,85.373642,356.844299,0.760754,0.5,0.80,56.388695,56.84,53.14,30.51,26.84,100.14,156.3,153.6,1.7,185,4.016,9,16,359,21.24,93.20,18.30,-62.39,21.37,112.85,39.44,14:23:34,2024-07-15,44.433281,-73.195404,99.300003,16,0.740000,11:00:54,2024-07-15,-0.27,0.003,-0.001,0.009,-0.208,-0.501,-0.963,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486455,2.454880,1.662743,0.833216,0.219244,-0.042973,0.420893,0.265085,85.373642,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110523,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
56,11:05:44,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,004,0.559499,2.918898,0.469504,5.096133,2.516697,2.376132,3.570560,1.053863,23.729170,25.132914,35.657288,0.441786,PSF-00474_20240715110544,0.000000,0.000000,0.000000,84.422348,363.481873,0.767740,0.5,0.80,22.843941,57.50,54.29,30.47,26.96,100.14,156.4,153.8,1.6,74,4.015,-19,-8,341,58.62,52.07,20.56,137.65,21.37,112.85,39.44,14:23:55,2024-07-15,44.433300,-73.195427,100.099998,14,0.880000,11:00:54,2024-07-15,-0.27,-0.001,0.005,0.013,-0.417,-0.036,-0.149,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488036,2.455749,1.663570,0.833566,0.219559,-0.041180,0.422243,0.170462,84.422348,0.000224,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110544,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
57,11:07:26,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,003,0.806353,2.919847,0.631858,7.393579,2.539781,2.336025,3.675266,1.135486,23.326073,25.360653,36.698898,0.441786,PSF-00474_20240715110726,0.000000,0.000000,0.000000,105.354309,330.452789,0.681182,0.5,0.80,202.085846,58.48,53.79,30.33,27.45,100.15,156.5,154.4,1.3,742,4.013,0,-1,27,40.11,76.49,1.00,117.00,21.37,113.37,39.11,14:25:37,2024-07-15,44.433327,-73.195419,100.800003,16,0.730000,11:00:54,2024-07-15,-0.27,-0.003,0.000,0.003,-0.447,0.380,-3.235,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487386,2.457059,1.664556,0.834651,0.220726,-0.033709,0.429251,0.739715,105.354309,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110726,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
58,11:08:07,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,003,0.767065,2.917500,0.607375,7.321035,2.525449,2.323306,3.694980,1.169531,23.201042,25.219685,36.898876,0.441786,PSF-00474_20240715110807,0.000000,0.000000,0.000000,118.091583,339.577332,0.652240,0.5,0.80,222.879929,58.32,53.65,30.28,27.54,100.14,156.2,154.1,1.3,854,4.011,-11,3,16,38.82,77.91,11.40,-148.64,21.37,113.64,38.94,14:26:17,2024-07-15,44.433327,-73.195419,100.900002,14,0.780000,11:00:54,2024-07-15,-0.27,0.008,-0.002,0.013,-3.859,-0.179,-6.027,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487210,2.456860,1.662122,0.834121,0.221162,-0.032014,0.432097,0.835784,118.091583,0.000227,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110807,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
59,11:08:50,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,003,0.680603,2.918093,0.551884,7.001186,2.506522,2.313265,3.737253,1.230731,23.101002,25.030924,37.321400,0.441786,PSF-00474_20240715110850,0.000000,0.000000,0.000000,114.402298,338.001617,0.661533,0.5,0.80,162.211853,58.07,53.60,30.23,27.74,100.14,156.3,154.0,1.4,613,4.009,-10,5,15,36.68,80.20,11.17,-138.26,21.37,113.90,38.78,14:27:00,2024-07-15,44.433369,-73.195442,103.199997,17,0.670000,11:00:54,2024-07-15,-0.27,0.002,0.002,0.003,-1.286,4.302,1.729,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487152,2.456558,1.662735,0.833890,0.221668,-0.028995,0.435375,0.629958,114.402298,0.000224,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715110850,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
60,11:11:28,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,002,0.658712,2.917193,0.537371,5.532463,2.428145,2.275192,3.428998,1.000853,22.719654,24.247021,34.241356,0.441786,PSF-00474_20240715111128,0.000000,0.000000,0.000000,83.949211,373.939270,0.775500,0.5,0.80,74.776299,56.81,53.23,30.06,26.27,100.14,156.1,152.6,2.3,241,4.007,-28,-5,345,62.47,46.22,28.41,154.44,21.37,114.43,38.46,14:29:39,2024-07-15,44.433338,-73.195412,102.900002,16,0.690000,11:00:54,2024-07-15,-0.27,0.006,0.003,0.018,-0.096,-0.317,-0.345,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486700,2.454957,1.661804,0.831389,0.223160,-0.044224,0.446713,0.312647,83.949211,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111128,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
61,11:12:26,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,002,0.583740,2.919205,0.486464,5.287780,2.426021,2.280055,3.482473,1.056453,22.767426,24.224960,34.774136,0.441786,PSF-00474_20240715111226,0.000000,0.000000,0.000000,93.493225,348.073120,0.731398,0.5,0.80,90.018906,56.88,53.45,30.02,26.53,100.15,156.4,152.1,2.8,308,4.006,-30,5,48,31.92,84.88,30.38,-122.08,21.37,114.70,38.29,14:30:37,2024-07-15,44.433338,-73.195404,103.300003,16,0.670000,11:12:05,2024-07-15,-0.19,0.006,0.004,0.015,-0.522,-0.260,-0.674,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487018,2.454959,1.663888,0.830462,0.223477,-0.040708,0.450776,0.369493,93.493225,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111226,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
62,11:13:03,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,002,0.674313,2.919012,0.547773,5.529173,2.454154,2.301533,3.435370,0.981216,22.980055,24.503925,34.301048,0.441786,PSF-00474_20240715111303,0.000000,0.000000,0.000000,87.251190,335.857269,0.740213,0.5,0.80,70.350662,57.70,54.12,29.97,26.30,100.15,156.4,152.0,2.8,238,4.005,-41,-16,32,63.30,44.94,43.49,-171.61,21.37,114.97,38.13,14:31:14,2024-07-15,44.433342,-73.195396,102.800003,18,0.650000,11:12:05,2024-07-15,-0.19,0.003,0.002,0.011,-0.117,-0.192,0.090,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487936,2.456053,1.663688,0.830341,0.223924,-0.042801,0.453190,0.309699,87.251190,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111303,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
63,11:14:33,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,001,0.711545,2.917493,0.572032,5.899416,2.503397,2.340469,3.505142,1.001746,23.372496,24.999529,35.003208,0.441786,PSF-00474_20240715111433,0.000000,0.000000,0.000000,105.284210,398.733978,0.735954,0.5,0.80,77.193405,59.24,55.39,29.86,26.64,100.14,156.2,154.2,1.2,262,4.003,50,10,44,63.19,45.10,50.73,31.04,21.37,115.25,37.97,14:32:44,2024-07-15,44.433334,-73.195412,101.900002,17,0.670000,11:12:05,2024-07-15,-0.19,0.004,0.003,0.014,0.005,-0.451,-0.532,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489705,2.458087,1.662114,0.834320,0.224914,-0.037440,0.460111,0.330701,105.284210,0.000225,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111433,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
64,11:15:01,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,001,0.626932,2.917032,0.516027,5.423831,2.449580,2.299649,3.470996,1.021416,22.964684,24.461922,34.661953,0.441786,PSF-00474_20240715111501,0.000000,0.000000,0.000000,107.333420,396.461975,0.729272,0.5,0.80,86.424385,58.10,54.55,29.82,26.48,100.14,156.1,153.8,1.5,296,4.002,35,18,20,33.26,83.62,38.83,-9.53,21.37,115.52,37.81,14:33:12,2024-07-15,44.433323,-73.195419,101.699997,14,0.890000,11:12:05,2024-07-15,-0.19,0.000,-0.000,0.015,0.401,0.365,0.288,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488568,2.456614,1.661637,0.833583,0.225272,-0.038903,0.462186,0.359746,107.333420,0.000225,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111501,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
65,11:15:24,2024-07-15,Autogsw_F1s,KellerLab,,F1B,012,001,0.699608,2.917429,0.564290,5.736735,2.487411,2.328928,3.475218,0.987807,23.255272,24.837780,34.701427,0.441786,PSF-00474_20240715111524,0.000000,0.000000,0.000000,107.320908,403.100616,0.733762,0.5,0.80,82.357628,59.12,55.35,29.78,26.50,100.15,156.2,154.6,1.0,281,4.000,40,16,35,46.68,68.60,42.58,10.96,21.37,115.52,37.81,14:33:34,2024-07-15,44.433331,-73.195412,101.400002,16,0.690000,11:12:05,2024-07-15,-0.19,0.001,-0.001,0.010,-0.082,0.143,0.999,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489678,2.457947,1.662048,0.834907,0.225581,-0.038240,0.463804,0.346380,107.320908,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111524,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
66,11:18:01,2024-07-15,Autogsw_F1s,KellerLab,,F1B,011,001,0.563140,2.917847,0.472038,5.514620,2.462914,2.310579,3.597486,1.134572,23.071936,24.593054,35.922146,0.441786,PSF-00474_20240715111801,0.000000,0.000000,0.000000,98.525764,358.205078,0.724946,0.5,0.80,105.839676,58.83,55.19,29.70,27.09,100.15,156.2,153.8,1.5,365,3.997,-21,10,9,39.84,76.78,23.16,-144.80,21.37,116.35,37.33,14:36:12,2024-07-15,44.433331,-73.195381,102.800003,15,0.760000,11:12:05,2024-07-15,-0.19,0.009,0.002,0.016,-0.937,-0.202,0.103,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489487,2.457599,1.662480,0.833567,0.226363,-0.030251,0.475954,0.418372,98.525764,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111801,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
67,11:18:28,2024-07-15,Autogsw_F1s,KellerLab,,F1B,011,001,0.545437,2.917802,0.459534,5.257445,2.455353,2.310110,3.566633,1.111280,23.067884,24.518227,35.615047,0.441786,PSF-00474_20240715111828,0.000000,0.000000,0.000000,101.641418,365.772858,0.722119,0.5,0.80,105.654190,58.69,55.22,29.68,26.94,100.14,156.2,153.8,1.6,366,3.995,-10,1,6,40.86,75.63,10.05,-168.26,21.37,116.35,37.33,14:36:39,2024-07-15,44.433331,-73.195389,102.900002,15,0.730000,11:12:05,2024-07-15,-0.19,0.001,0.002,0.056,-0.092,-0.357,-1.926,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489521,2.457413,1.662434,0.833462,0.226458,-0.031854,0.477900,0.419044,101.641418,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111828,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
68,11:18:47,2024-07-15,Autogsw_F1s,KellerLab,,F1B,011,001,0.621911,2.918045,0.512652,5.801351,2.467222,2.307014,3.566275,1.099053,23.038462,24.638346,35.613781,0.441786,PSF-00474_20240715111847,0.000000,0.000000,0.000000,102.278709,362.284546,0.717684,0.5,0.80,104.836365,59.00,55.17,29.67,26.94,100.14,156.2,153.5,1.7,365,3.994,-13,-7,12,48.40,66.39,14.74,163.37,21.37,116.35,37.33,14:36:57,2024-07-15,44.433273,-73.195351,102.500000,19,0.610000,11:12:05,2024-07-15,-0.19,-0.002,0.001,0.009,-0.691,-0.402,-1.041,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489466,2.457830,1.662686,0.833054,0.226547,-0.031753,0.479270,0.418542,102.278709,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715111847,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
69,11:20:03,2024-07-15,Autogsw_F1s,KellerLab,,F1B,011,003,0.840632,2.918274,0.652635,6.150785,2.578837,2.409207,3.493949,0.915112,24.059534,25.753538,34.892300,0.441786,PSF-00474_20240715112003,0.000000,0.000000,0.000000,83.773972,341.163757,0.754446,0.5,0.80,67.472481,61.74,57.68,29.66,26.59,100.14,156.3,154.3,1.2,224,3.993,-24,-2,5,51.81,61.83,24.08,-179.91,21.37,116.91,37.01,14:38:14,2024-07-15,44.433270,-73.195351,102.400002,16,0.680000,11:12:05,2024-07-15,-0.19,0.001,0.003,0.013,-0.203,-0.214,-0.460,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492889,2.461395,1.662923,0.834494,0.226709,-0.035635,0.484873,0.297738,83.773972,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240715112003,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
